名称,避難が予想される住民の地区名,,,指定場所,市町村名,種別,災害区分,"土砂災害・浸水・津波浸水予測地域","緊急避難先レベル",,耐震性,備蓄の有無,備蓄品目,,,標高（m）,"経度：東経(世界測地系10進法)","緯度：北緯(世界測地系10進法)",発電機,,,"施設面積（㎡）",,収容人数,収容人数(一時）,所在地,備考
唐尾公民館,唐尾  ,,,,広川町,避難所を兼ねる避難場所,洪水　地震　,,☆☆☆,,耐震　,,,,,4,135.1461667 ,34.0049444 ,,,,,,30,,広川町大字唐尾1573,
殿集会所,殿  ,,,,広川町,避難所を兼ねる避難場所,洪水　地震　,,☆☆☆,,耐震　,,,,,19,135.1868570 ,34.0133450 ,,,,,,30,,広川町大字殿305,
津木中学校,寺杣  滝原 ,,,,広川町,避難所を兼ねる避難場所,洪水　地震　,,☆☆☆,,耐震　,有,○,,NTT孤立防止衛星電話設置,70,135.2130522 ,33.9805152 ,,,,,,220,,広川町大字下津木716,
津木小学校,中村  落合 ,,,,広川町,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　地震　,土砂災害予測地域　浸水予測地域　,☆,,耐震　,,,,,109,135.2117996 ,33.9700209 ,,,,,,166,,広川町大字上津木431,
津木公民館,津木  ,,,,広川町,避難所を兼ねる避難場所,洪水　地震　,,☆☆☆,,耐震　,,,,,62,135.2142100 ,33.9794250 ,,,,,,15,,広川町大字下津木743,
津波防災教育センター3階,広（西町）  広(東町）,,,,広川町,避難所を兼ねる避難場所,津波,津波浸水予測地域,,☆,耐震　,有,○,○,毛布・マット・飲料・食糧・生理用品等,4,135.1734759 ,34.0258554 ,○,,○,,,500,,広川町大字広671,
猪谷集会所,猪谷  ,,,,広川町,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　,土砂災害予測地域　浸水予測地域　,☆,,,,,,,215,135.1847282 ,33.9787657 ,,,,,,30,,広川町大字上津木1791-1,
中村区民センター,中村  ,,,,広川町,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　地震　,,☆☆☆,,耐震　,,,,,106,135.1986150 ,33.9708260 ,,,,,,30,,広川町大字上津木805,
池ノ上区集会所,池ノ上  ,,,,広川町,避難所を兼ねる避難場所,洪水　地震　,,☆☆☆,,耐震　,,,,,24,135.1664610 ,34.0139550 ,,,,,,30,,広川町大字山本924-17,
男山焼会館,広、南広,,,,広川町,避難所を兼ねる避難場所,津波,,,☆☆☆,耐震　,,,,,,135.1782000 ,34.0156550 ,,,,,,30,,広川町大字上中野88-2,
滝原公民館,滝原  ,,,,広川町,避難所を兼ねる避難場所,洪水　,土砂災害予測地域　浸水予測地域　,☆,,,,,,,115,135.2284110 ,33.9747820 ,,,,,,30,,広川町大字下津木1573-4,建設年不明
耐久中学校,広（西町）  ,,,,広川町,避難所を兼ねる避難場所,洪水　地震　,土砂災害予測地域　浸水予測地域　,☆,,耐震　,,,,,3,135.1690570 ,34.0242160 ,,,,,,995,,広川町大字広1123,
前田公民館,前田  ,,,,広川町,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　,土砂災害予測地域　浸水予測地域　,☆,,,,,,,72,135.2033806 ,33.9928545 ,,,,,,30,,広川町大字前田540,
西広公民館,西広  ,,,,広川町,避難所を兼ねる避難場所,洪水　地震　,,☆☆☆,,耐震　,,,,一部増設,4,135.1564230 ,34.0093790 ,,,,,,30,,広川町大字西広628-1,
西・北集会所,西之町  北之町 ,,,,広川町,避難所を兼ねる避難場所,洪水　地震　,土砂災害予測地域　浸水予測地域　,☆,,耐震　,,,,,3,135.1784083 ,34.0294000 ,,,,,,27,,広川町大字広241-1,
上中野集会所,上中野  ,,,,広川町,避難所を兼ねる避難場所,洪水　地震　,,☆☆☆,,耐震　,,,,,14,135.1755570 ,34.0143760 ,,,,,,30,,広川町大字上中野1188,
寺杣集会所,寺杣  ,,,,広川町,避難所を兼ねる避難場所,洪水　地震　,,☆☆☆,,耐震　,,,,,63,135.2142100 ,33.9794250 ,,,,,,15,,広川町大字下津木743,津木公民館と併設
山本区集会場,山本  ,,,,広川町,避難所を兼ねる避難場所,洪水　地震　,,☆☆☆,,耐震　,,,,,24,135.1674550 ,34.0140270 ,,,,,,30,,広川町大字山本510-6,
広八幡避難施設,広  ,,,,広川町,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　津波,土砂災害予測地域　浸水予測地域　,☆☆,☆☆☆,耐震　,有,○,○,飲料・食糧・トイレ・プライベートルーム等,11.8,135.1753972 ,34.0178978 ,,,,,,150,,広川町大字上中野206-1,
広川町老人憩いの家,広（西町）  ,,,,広川町,避難所を兼ねる避難場所,洪水　,土砂災害予測地域　浸水予測地域　,☆,,,,,,,3,135.1735760 ,34.0292770 ,,,,,,90,,広川町大字広1467,
広川町役場３階,みどり区  広（西町）,,,,広川町,避難所を兼ねる避難場所,津波,津波浸水予測地域,,☆,耐震　,有,○,,毛布、マット,3,135.1730627 ,34.0302394 ,○,,○,,,,606,広川町大字広1500,
広川町民体育館,広（西町）  ,,,,広川町,避難所を兼ねる避難場所,洪水　地震　,土砂災害予測地域　浸水予測地域　,☆☆☆,,耐震　,,,,,3,135.1735030 ,34.0310410 ,,,,,,479,,広川町大字広1469,
広川町民会館,熊之町  学園町  旭町,,,,広川町,避難所を兼ねる避難場所,洪水　地震　,土砂災害予測地域　浸水予測地域　,☆☆☆,,耐震　,,,,,5,135.1772308 ,34.0235406 ,,,,,,210,,広川町大字広572,
広川町風力発電所（広川明神山風力発電所西空き地）,西広  山本,,,,広川町,避難所を兼ねる避難場所,地震　津波,,,☆☆☆,耐震　,,,,,82,135.1626180 ,34.0177803 ,,,,,,,1000,広川町大字山本1959-2,
広川町青少年の家,岩淵  ,,,,広川町,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　地震　,土砂災害予測地域　浸水予測地域　,☆,,耐震　,,,,,211,135.2473760 ,33.9946790 ,,,,,,32,,広川町大字下津木2088,
広川町なごみ交流センター,広(東町）  ,,,,広川町,避難所を兼ねる避難場所,洪水　地震　,土砂災害予測地域　浸水予測地域　,☆,,耐震　,,,,,6,135.1788280 ,34.0261520 ,,,,,,263,,広川町大字広369,
広川町なかよし子ども園,広(東町）  ,,,,広川町,避難所を兼ねる避難場所,洪水　地震　,土砂災害予測地域　浸水予測地域　,☆☆☆,,耐震　,,,,,7,135.1776140 ,34.0234830 ,,,,,,496,,広川町大字広583,
広川町B&G海洋センター,広（西町）  ,,,,広川町,避難所を兼ねる避難場所,洪水　地震　,土砂災害予測地域　浸水予測地域　,☆☆,,耐震　,,,,,3,135.1672710 ,34.0255660 ,,,,,,395,,広川町大字広1121-3,
広小学校,広（西町）  広(東町） ,,,津波の時は２階以上,広川町,避難所を兼ねる避難場所,洪水　地震　津波,土砂災害予測地域　浸水予測地域　,☆☆☆,☆,耐震　,,,,,5,135.1761388 ,34.0233660 ,,,,,,812,,広川町大字広631,
広公民館,南広  ,,,,広川町,避難所を兼ねる避難場所,洪水　地震　,土砂災害予測地域　浸水予測地域　,☆☆,,耐震　,,,,,6,135.1742200 ,34.0258970 ,,,,,,50,,広川町大字広538-1,
熊之町集会所,熊之町  ,,,,広川町,避難所を兼ねる避難場所,洪水　,,☆☆☆,,,,,,,3,135.1817780 ,34.0269520 ,,,,,,30,,広川町大字広66-2,S56.2.28完成
岩淵集会所,岩淵  ,,,,広川町,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　地震　,土砂災害予測地域　浸水予測地域　,☆,,耐震　,,,,,355,135.2464831 ,33.9881170 ,,,,,,30,,広川町大字下津木1897,
河瀬集会所,河瀬,,,,広川町,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　,土砂災害予測地域　浸水予測地域　,☆,,耐震　,,,,,35,135.1938220 ,33.9963780 ,,,,,,30,,広川町大字河瀬172,
猿川ふれあいセンター,猿川  ,,,,広川町,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　地震　,土砂災害予測地域　浸水予測地域　,☆,,耐震　,,,,,144,135.2056262 ,33.9873847 ,,,,,,30,,広川町大字下津木107,
井関農業会館,井関  ,,,,広川町,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　,土砂災害予測地域　浸水予測地域　,☆,,,,,,,,135.1894580 ,34.0093020 ,,,,,,30,,広川町大字井関676-1,
旭・学園集会所,学園町  旭町 ,,,,広川町,避難所を兼ねる避難場所,洪水　,土砂災害予測地域　浸水予測地域　,☆☆,,,,,,,5,135.1780950 ,34.0240970 ,,,,,,30,,広川町大字広441,S51～52完成
たちばな支援学校,天皇区  ,,,,広川町,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　地震　津波,土砂災害予測地域　浸水予測地域　,☆,☆☆☆,耐震　,,,,,9,135.1658930 ,34.0244514 ,,,,,,450,,広川町大字和田21,
ひろの里,,,,,広川町,福祉避難所,,,,,耐震　,,,,,,135.2155235 ,33.9793603 ,,,,,,,,広川町大字下津木1105-5,
なつあけの里　ささゆり苑,,,,,広川町,福祉避難所,,,,,耐震　,,,,,,135.1952228 ,33.9717661 ,,,,,,,,広川町大字上津木1464-4,
教専寺,広（東町）,,,,広川町,避難場所,地震　,土砂災害予測地域　浸水予測地域　,☆（注）,,,,,,一時避難場所のため屋内に入らない,4,135.1794292 ,34.0277964 ,,,,,,,,広川町大字広220,
善照寺,唐尾  ,,,,広川町,避難場所,津波,土砂災害予測地域　浸水予測地域　,,☆☆,,,,,一時避難場所のため屋内に入らない,9,135.1475180 ,34.0041620 ,,,,,,,,広川町大字唐尾255,
黒潮フルーツ楽園他付近高台,西広  ,,,,広川町,避難場所,崖崩れ・土石流及び地滑り　津波,,,☆☆☆,,,,,一時避難場所のため屋内に入らない,48,135.1494730 ,34.0140590 ,,,,,,,,広川町大字西広1307,
広川ビーチ駅前広場,西広  ,,,,広川町,避難場所,洪水　津波,,☆,☆☆,,,,,一時避難場所のため屋内に入らない,35,135.1638969 ,34.0130671 ,,,,,,,,広川町大字山本969,
花王有田研究所グラウンド,山本  ,,,,広川町,避難場所,津波,,,☆☆☆,,,,,,60,135.1537750 ,34.0229960 ,,,,,,,,広川町大字山本1724-10,
広文化会館,広(東町）  ,,,,広川町,避難所を兼ねる避難場所,洪水　地震　,土砂災害予測地域　浸水予測地域　,☆☆,,耐震　,,,,,6,135.1786560 ,34.0270360 ,,,,,,180,,広川町大字広167,
広川町若もの広場,前田  ,,,,広川町,広域避難場所,,,,,,,,,,42,135.1984360 ,33.9953640 ,,,,,,,,広川町大字前田312-1,
広川町民多目的広場,,,,,広川町,広域避難場所,,,,,,,,,,2,135.1718460 ,34.0302530 ,,,,,,,,広川町大字広1473,
藤並公民館,,,,,有田川町,福祉避難所,,,,,耐震　,,,,,,135.2077343 ,34.0606324 ,,,,,,50,,有田川町大字天満388-1,
金屋農村センター,,,,,有田川町,福祉避難所,,,☆☆☆,☆☆☆,耐震化済　,,,,,,135.2506294 ,34.0666432 ,,,,,,200,,有田川町大字金屋657,
石垣中学校体育館,吉原,,,石垣小学校体育館,有田川町,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　地震　内水氾濫,,☆☆,☆☆☆,耐震　,,,,,,135.2513577 ,34.0409300 ,,,,,,545,1090,有田川町大字吉原1604,
金屋文化保健センター,全地区,,,,有田川町,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　地震　内水氾濫,,☆☆☆,☆☆☆,耐震　,,,,,,135.2557913 ,34.0588831 ,,,,,,286,,有田川町大字金屋7,
クリーンセンター,川口,,,川口地区集会所,有田川町,避難場所,洪水　崖崩れ・土石流及び地滑り　地震　内水氾濫,,☆☆☆,☆☆☆,耐震化済　,,,,,,135.2841481 ,34.0557284 ,,,,,,,200,有田川町大字長谷川1552-137,
きび保健福祉センター,,,,,有田川町,福祉避難所,地震　,,,,耐震　,,,,備蓄品保管施設（２箇所）にて有り,,135.2161320 ,34.0736800 ,,,,,,150,,有田川町大字角75,
立石地区集会所,立石,,,,有田川町,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　,土砂災害予測地域　浸水予測地域　,☆,,耐震　,,,,備蓄品保管施設（２箇所）にて有り,,135.1838650 ,34.0359510 ,,,,,,16,32,有田川町大字市場610,
有田中央高校清水分校体育館,清水,,,体育館,有田川町,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　,,☆☆☆,,耐震　,,,,備蓄品保管施設（２箇所）にて有り,,135.2602280 ,34.0516220 ,,,,,,275,550,有田川町大字歓喜寺1028,
有田中央高校体育館,北筋  尾中  長田 出 角,,,体育館,有田川町,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　,,☆☆☆,,耐震　,,,,備蓄品保管施設（２箇所）にて有り,,135.2181243 ,34.0669529 ,,,,,,1000,2000,有田川町大字下津野459,
八幡小学校体育館,清水,,,体育館,有田川町,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　,土砂災害予測地域　,☆,,耐震　,,,,備蓄品保管施設（２箇所）にて有り,,135.4281018 ,34.0857509 ,,,,,,320,640,有田川町大字清水274-1,
日物川コミュニティセンター,日物川,,,,有田川町,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　内水氾濫　,土砂災害予測地域　浸水予測地域　,☆,,非耐震,,,,備蓄品保管施設（２箇所）にて有り,,135.3701922 ,34.0757014 ,,,,,,70,140,有田川町大字日物川566-3,
二澤地区集会所,二澤  北野川,,,,有田川町,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　内水氾濫　,土砂災害予測地域　浸水予測地域　,☆,,非耐震,,,,備蓄品保管施設（２箇所）にて有り,,135.3957097 ,34.0504207 ,,,,,,15,30,有田川町大字二澤40-1,
楠本小学校体育館（楠本区民センター）,楠本,,,体育館,有田川町,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　,土砂災害予測地域　浸水予測地域　,☆,,耐震　,,,,備蓄品保管施設（２箇所）にて有り,,135.3651109 ,34.0993787 ,,,,,,140,280,有田川町大字楠本149-2,
東大谷生活改善センター,東大谷,,,,有田川町,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　,土砂災害予測地域　浸水予測地域　,☆,,非耐震,,,,備蓄品保管施設（２箇所）にて有り,,135.3486307 ,34.0724978 ,,,,,,20,40,有田川町大字東大谷130,
鳥屋城小学校体育館,市場  金屋,,,体育館,有田川町,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　,,☆☆☆,,耐震　,,,,備蓄品保管施設（２箇所）にて有り,,135.2505529 ,34.0666052 ,,,,,,550,1100,有田川町大字金屋647,
鳥屋城公民館,中井原,,,,有田川町,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　,,☆☆☆,,耐震　,,,,備蓄品保管施設（２箇所）にて有り,,135.2548403 ,34.0639541 ,,,,,,100,200,有田川町大字中井原154,
藤並小学校体育館,天満  水尻  明王寺 熊井 熊井なぎの里,,,体育館,有田川町,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　,,☆☆☆,,耐震　,,,,備蓄品保管施設（２箇所）にて有り,,135.2076229 ,34.0616423 ,,,,,,800,1600,有田川町大字天満439-1,
田殿小学校体育館,田口  大谷  井口 賢 田 角 大賀畑 船坂 長谷,,,体育館,有田川町,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　,,☆☆☆,,耐震　,,,,備蓄品保管施設（２箇所）にて有り,,135.2142637 ,34.0787012 ,,,,,,600,1200,有田川町大字井口47-1,
御霊小学校体育館,徳田（上・下・奥）  秋葉,,,体育館,有田川町,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　,,☆☆☆,,耐震　,,,,備蓄品保管施設（２箇所）にて有り,,135.2411616 ,34.0637526 ,,,,,,550,1100,有田川町大字庄35,
地域交流センター,野田  小島  上中島,,,,有田川町,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　,,☆☆☆,,耐震　,,,,備蓄品保管施設（２箇所）にて有り,,135.2096630 ,34.0678230 ,○,,○,,,420,840,有田川町大字下津野704,
谷地区集会所,谷,,,,有田川町,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　,土砂災害予測地域　浸水予測地域　,☆,,耐震　,,,,備蓄品保管施設（２箇所）にて有り,,135.1945670 ,34.0414460 ,,,,,,35,70,有田川町大字熊井262-2,
大蔵コミュニティセンター,大蔵,,,,有田川町,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　,土砂災害予測地域　浸水予測地域　,☆,,耐震　,,,,備蓄品保管施設（２箇所）にて有り,,135.4466270 ,34.1157419 ,,,,,,15,30,有田川町大字大蔵112,
川口地区集会所,川口,,,,有田川町,避難所を兼ねる避難場所,地震　,,☆☆☆,,非耐震,,,,備蓄品保管施設（２箇所）にて有り,,135.1848660 ,34.0253420 ,,,,,,90,180,有田川町大字糸川213,
石垣小学校体育館,吉原  歓喜寺,,,体育館,有田川町,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　,,☆☆☆,,耐震　,,,,備蓄品保管施設（２箇所）にて有り,,135.2529169 ,34.0492023 ,,,,,,400,800,有田川町大字吉原792,
石垣公民館宇井苔分館,宇井苔,,,,有田川町,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　内水氾濫　,,☆,,非耐震,,,,備蓄品保管施設（２箇所）にて有り,,135.3430583 ,34.0170390 ,,,,,,50,100,有田川町大字宇井苔216-1,
石垣公民館,松原,,,,有田川町,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　,土砂災害予測地域　浸水予測地域　,☆,,耐震　,,,,備蓄品保管施設（２箇所）にて有り,,135.2565122 ,34.0426395 ,,,,,,50,100,有田川町大字吉原1421-1,
