"避難先名称","避難が予想される住民の地区名","指定場所","管轄市町村名","避難種別","災害区分","土砂災害・浸水・津波浸水予測地域","緊急避難場所レベル（風水害）","緊急避難場所レベル（津波）","耐震性","備蓄の有無","備蓄品目（備蓄の有無）","備蓄品目（食料の有無）","備蓄品目（備蓄品目）","標高（メートル）","経度：東経（世界測地系10進法）","緯度：北緯（世界測地系10進法）","発電機（発電機の有無）","発電機（発動発電機（可搬型））","発電機（自家発電機）","施設面積（平米）屋内","施設面積（平米）屋外","収容人数","収容人数（一時）","所在地","備考1","備考２-１","備考２-２"
"個人宅付近裏山","堀切","津波避難目標地点","すさみ町","避難場所","津波　","","","☆☆☆","","","","","",20,135.496289,33.557552,"","","",0,0,0,20,"すさみ町周参見0-0","","",""
"個人宅付近裏山","堀切","津波避難目標地点","すさみ町","避難場所","津波　","","","☆☆☆","","","","","",20,135.495554,33.5610009,"","","",0,0,0,20,"すさみ町周参見0-0","","",""
"大阪殿","堀切","津波避難目標地点","すさみ町","避難場所","津波　","","","☆☆☆","","","","","",20,135.496414,33.5579989,"","","",0,0,0,20,"すさみ町周参見0-0","","",""
"個人宅付近","堀切","津波避難目標地点","すさみ町","避難場所","津波　","","","☆☆☆","","","","","",20,135.496242,33.5572534,"","","",0,0,0,20,"すさみ町周参見0-0","","",""
"天理教紀周文教会","堀切  ","津波避難目標地点","すさみ町","避難場所","津波　","","","☆☆☆","","","","","",20,135.495983,33.556944,"","","",0,0,0,0,"すさみ町周参見5009-1","","",""
"個人宅付近裏山","堀切","津波避難目標地点","すさみ町","避難場所","津波　","","","☆☆☆","","","","","",20,135.495618,33.5569732,"","","",0,0,0,20,"すさみ町周参見0-0","","",""
"金比羅宮","防地","津波避難目標地点","すさみ町","避難場所","津波　","","","☆☆☆","","","","","",23,135.501921,33.5582732,"","","",0,0,0,30,"すさみ町周参見0-0","","",""
"個人宅付近裏山","防地 田中","津波避難目標地点","すさみ町","避難場所","津波　","","","☆☆☆","","","","","",15,135.501412,33.5567341,"","","",0,0,0,20,"すさみ町周参見0-0","","",""
"個人宅付近","里野","津波避難目標地点","すさみ町","避難場所","津波　","","","☆☆☆","","","","","",22,135.625495,33.5036216,"","","",0,0,0,30,"すさみ町里野0-0","","",""
"里野海水浴場南国道４２号線","里野","津波避難目標地点","すさみ町","避難場所","津波　","","","☆☆☆","","","","","",20,135.633067,33.5085514,"","","",0,0,0,30,"すさみ町里野0-0","","",""
"城の平","江住","津波避難目標地点","すさみ町","避難場所","津波　","","","☆☆☆","","","","","",30,135.605905,33.5119387,"","","",0,0,0,20,"すさみ町江住0-0","","",""
"春日神社","江住","津波避難目標地点","すさみ町","避難場所","津波　","","","☆☆☆","","","","","",24,135.60361,33.5110459,"","","",0,0,0,30,"すさみ町江住0-0","","",""
"個人宅付近裏山","江住","津波避難目標地点","すさみ町","避難場所","津波　","","","☆☆☆","","","","","",9,135.603711,33.5135684,"","","",0,0,0,20,"すさみ町江住1257-0","","",""
"小倉酒店付近裏山","江住","津波避難目標地点","すさみ町","避難場所","津波　","","","☆☆☆","","","","","",10,135.605628,33.5115144,"","","",0,0,0,20,"すさみ町江住0-0","","",""
"個人宅付近","江住","津波避難目標地点","すさみ町","避難場所","津波　","","","☆☆☆","","","","","",33,135.609502,33.5096375,"","","",0,0,0,30,"すさみ町里野0-0","","",""
"個人宅付近裏山","江住","津波避難目標地点","すさみ町","避難場所","津波　","","","☆☆☆","","","","","",9,135.606472,33.510711,"","","",0,0,0,30,"すさみ町江住0-0","","",""
"童謡公園","江須之川","津波避難目標地点","すさみ町","避難場所","津波　","","","☆☆☆","","","","","",26,135.588351,33.504575,"","","",0,0,0,200,"すさみ町江住0-0","","",""
"個人宅付近高台","江須之川","津波避難目標地点","すさみ町","避難場所","津波　","","","☆☆☆","","","","","",21,135.589139,33.5057065,"","","",0,0,0,20,"すさみ町江住0-0","","",""
"個人宅付近国道４２号線","江須之川","津波避難目標地点","すさみ町","避難場所","津波　","","","☆☆☆","","","","","",22,135.590339,33.5082922,"","","",0,0,0,20,"すさみ町江住0-0","","",""
"個人宅付近高台","江須之川","津波避難目標地点","すさみ町","避難場所","津波　","","","☆☆☆","","","","","",12,135.588755,33.5097489,"","","",0,0,0,10,"すさみ町江住0-0","","",""
"個人宅付近裏山","江須之川","津波避難目標地点","すさみ町","避難場所","津波　","","","☆☆☆","","","","","",8,135.589913,33.5082329,"","","",0,0,0,10,"すさみ町江住0-0","","",""
"個人宅付近国道４２号線","江須之川","津波避難目標地点","すさみ町","避難場所","津波　","","","☆☆☆","","","","","",21,135.591382,33.5083952,"","","",0,0,0,20,"すさみ町江住0-0","","",""
"個人宅付近国道４２号線","江須之川","津波避難目標地点","すさみ町","避難場所","津波　","","","☆☆☆","","","","","",20,135.594356,33.5076925,"","","",0,0,0,10,"すさみ町江住0-0","","",""
"楠堂谷","江須之川","津波避難目標地点","すさみ町","避難場所","津波　","","","☆☆☆","","","","","",24,135.596089,33.5081339,"","","",0,0,0,20,"すさみ町江住620-0","","",""
"町道江須之川西津裏線","江須之川","津波避難目標地点","すさみ町","避難場所","津波　","","","☆☆☆","","","","","",20,135.59722,33.5075422,"","","",0,0,0,10,"すさみ町江住0-0","","",""
"個人宅付近裏山","見老津","津波避難目標地点","すさみ町","避難場所","津波　","","","☆☆☆","","","","","",15,135.574051,33.5167772,"","","",0,0,0,30,"すさみ町見老津0-0","","",""
"個人宅付近山辺","口和深","津波避難目標地点","すさみ町","避難場所","津波　","","","☆☆☆","","","","","",10,135.518515,33.5268133,"","","",0,0,0,20,"すさみ町口和深0-0","","",""
"個人宅付近高台","口和深","津波避難目標地点","すさみ町","避難場所","津波　","","","☆☆☆","","","","","",7,135.518283,33.5294047,"","","",0,0,0,20,"すさみ町口和深329-0","","",""
"個人宅付近裏山","口和深","津波避難目標地点","すさみ町","避難場所","津波　","","","☆☆☆","","","","","",7,135.516122,33.5296867,"","","",0,0,0,20,"すさみ町口和深0-0","","",""
"町道西浜和深川線","口和深","津波避難目標地点","すさみ町","避難場所","津波　","","","☆☆☆","","","","","",20,135.514326,33.5343199,"","","",0,0,0,10,"すさみ町口和深0-0","","",""
"藤原谷","田中  石橋  本城","津波避難目標地点","すさみ町","避難場所","津波　","","","☆☆☆","","","","","",16,135.502756,33.551744,"","","",0,0,0,100,"すさみ町周参見0-0","","",""
"王子橋北","本城","津波避難目標地点","すさみ町","避難場所","津波　","","","☆","","","","","",15,135.495305,33.5526468,"","","",0,0,0,20,"すさみ町周参見0-0","","",""
"串の戸（旧君嶋石油前の山）","下地一  下地二","津波避難目標地点","すさみ町","避難場所","津波　","","","☆☆☆","","","","","",20,135.495349,33.5426178,"","","",0,0,0,30,"すさみ町周参見0-0","","",""
"観音谷の高台","堀地 下地一  下地二","津波避難目標地点","すさみ町","避難場所","津波　","","","☆☆☆","","","","","",34,135.498245,33.5474386,"","","",0,0,0,30,"すさみ町周参見0-0","","",""
"大日山","山崎","最終集合場所","すさみ町","避難場所","津波　","","","☆☆☆","","","","","",56,135.494498,33.5547181,"","","",0,0,0,50,"すさみ町周参見0-0","","",""
"大日山配水池昇り道","山崎","津波避難目標地点","すさみ町","避難場所","津波　","","","☆☆☆","","","","","",15,135.495644,33.5558407,"","","",0,0,0,30,"すさみ町周参見0-0","","",""
"個人宅付近裏山","山崎","津波避難目標地点","すさみ町","避難場所","津波　","","","☆☆☆","","","","","",6,135.493983,33.5549374,"","","",0,0,0,20,"すさみ町周参見0-0","","",""
"個人宅付近裏山","山崎","津波避難目標地点","すさみ町","避難場所","津波　","","","☆☆☆","","","","","",6,135.493944,33.554747,"","","",0,0,0,50,"すさみ町周参見0-0","","",""
"個人宅付近裏山","山崎","津波避難目標地点","すさみ町","避難場所","津波　","","","☆☆☆","","","","","",10,135.493563,33.5540606,"","","",0,0,0,20,"すさみ町周参見0-0","","",""
"個人宅付近裏山","山崎","津波避難目標地点","すさみ町","避難場所","津波　","","","☆☆☆","","","","","",14,135.493788,33.5538299,"","","",0,0,0,20,"すさみ町周参見0-0","","",""
"王子神社裏山","平松 山崎","津波避難目標地点","すさみ町","避難場所","津波　","","","☆☆☆","","","","","",20,135.494505,33.5534904,"","","",0,0,0,30,"すさみ町周参見0-0","","",""
"きのくに林産","太間地","津波避難目標地点","すさみ町","避難場所","津波　","","","☆☆☆","","","","","",14,135.493651,33.5629755,"","","",0,0,0,50,"すさみ町周参見1704-0","","",""
"個人宅付近裏山","太間地","津波避難目標地点","すさみ町","避難場所","津波　","","","☆☆☆","","","","","",14,135.491415,33.5585679,"","","",0,0,0,10,"すさみ町周参見0-0","","",""
"太間地集会所付近裏山","太間地","津波避難目標地点","すさみ町","避難場所","津波　","","","☆☆☆","","","","","",7,135.49065,33.5571049,"","","",0,0,0,20,"すさみ町周参見0-0","","",""
"個人宅付近裏山","太間地","津波避難目標地点","すさみ町","避難場所","津波　","","","☆☆☆","","","","","",20,135.490288,33.5561485,"","","",0,0,0,20,"すさみ町周参見1853-0","","",""
"個人宅付近裏山","太間地","津波避難目標地点","すさみ町","避難場所","津波　","","","☆☆☆","","","","","",20,135.490057,33.5557694,"","","",0,0,0,20,"すさみ町周参見0-0","","",""
"個人宅付近裏山","太間地","津波避難目標地点","すさみ町","避難場所","津波　","","","☆☆☆","","","","","",12,135.489837,33.5550431,"","","",0,0,0,20,"すさみ町周参見0-0","","",""
"個人宅付近裏山","太間地","津波避難目標地点","すさみ町","避難場所","津波　","","","☆☆☆","","","","","",12,135.49015,33.5546921,"","","",0,0,0,20,"すさみ町周参見0-0","","",""
"太間地観音堂付近裏山","太間地","津波避難目標地点","すさみ町","避難場所","津波　","","","☆☆☆","","","","","",12,135.49055,33.5540217,"","","",0,0,0,20,"すさみ町周参見0-0","","",""
"個人宅付近裏山","平松","津波避難目標地点","すさみ町","避難場所","津波　","","","☆☆☆","","","","","",10,135.490635,33.5522009,"","","",0,0,0,20,"すさみ町周参見0-0","","",""
"王子橋南","平松","津波避難目標地点","すさみ町","避難場所","津波　","","","☆☆☆","","","","","",15,135.493555,33.5517005,"","","",0,0,0,20,"すさみ町周参見0-0","","",""
"平松観音堂","平松","津波避難目標地点","すさみ町","避難場所","津波　","","","☆☆☆","","","","","",22,135.491172,33.5495127,"","","",0,0,0,20,"すさみ町周参見2023-0","","",""
"畑山","平松","津波避難目標地点","すさみ町","避難場所","津波　","","","☆☆☆","","","","","",20,135.491334,33.5500872,"","","",0,0,0,30,"すさみ町周参見0-0","","",""
"三助谷","平松","津波避難目標地点","すさみ町","避難場所","津波　","","","☆☆☆","","","","","",20,135.490929,33.5503482,"","","",0,0,0,30,"すさみ町周参見0-0","","",""
"個人宅付近裏山","平松","津波避難目標地点","すさみ町","避難場所","津波　","","","☆☆☆","","","","","",20,135.490094,33.5513474,"","","",0,0,0,10,"すさみ町周参見0-0","","",""
"個人宅付近裏山","小泊","津波避難目標地点","すさみ町","避難場所","津波　","","","☆☆☆","","","","","",25,135.488995,33.5511664,"","","",0,0,0,20,"すさみ町周参見0-0","","",""
"小泊地蔵堂付近裏山","小泊","津波避難目標地点","すさみ町","避難場所","津波　","","","☆☆☆","","","","","",12,135.488354,33.551393,"","","",0,0,0,20,"すさみ町周参見0-0","","",""
"中の谷","小泊","津波避難目標地点","すさみ町","避難場所","津波　","","","☆☆☆","","","","","",20,135.487478,33.5536369,"","","",0,0,0,50,"すさみ町周参見0-0","","",""
"個人宅付近裏山","小泊","津波避難目標地点","すさみ町","避難場所","津波　","","","☆☆☆","","","","","",15,135.487268,33.5521775,"","","",0,0,0,20,"すさみ町周参見0-0","","",""
